Date,Date,Open,High,Low,Close
2017-10-01,0,0.021678000688552856,0.03222599998116493,0.017354000359773636,0.02496900036931038
2017-10-02,1,0.02460700087249279,0.030087999999523163,0.019968999549746513,0.02593199908733368
2017-10-03,2,0.025756999850273132,0.027425000444054604,0.02068999968469143,0.020816000178456306
2017-10-04,3,0.020864000543951988,0.02280599996447563,0.020864000543951988,0.0219310000538826
2017-10-05,4,0.02195099927484989,0.022153999656438828,0.020858999341726303,0.02148899994790554
2017-10-06,5,0.021359000355005264,0.021541999652981758,0.018360000103712082,0.018539000302553177
2017-10-07,6,0.018414000049233437,0.021050000563263893,0.01761999912559986,0.020941000431776047
2017-10-08,7,0.02092899940907955,0.023598000407218933,0.02014699950814247,0.02047700062394142
2017-10-09,8,0.020344000309705734,0.02280700020492077,0.02034199982881546,0.022113999351859093
2017-10-10,9,0.022112000733613968,0.022445999085903168,0.021278999745845795,0.02153100073337555
2017-10-11,10,0.021479999646544456,0.022576000541448593,0.020975999534130096,0.022520000115036964
2017-10-12,11,0.022538000717759132,0.02676299959421158,0.021825000643730164,0.02625199966132641
2017-10-13,12,0.026061000302433968,0.03381599858403206,0.02519500069320202,0.03364099934697151
2017-10-14,13,0.033876001834869385,0.03826799988746643,0.02925500087440014,0.032464999705553055
2017-10-15,14,0.03287399932742119,0.03364099934697151,0.028694000095129013,0.030048999935388565
2017-10-16,15,0.02993899956345558,0.03074900060892105,0.02857699990272522,0.028947999700903893
2017-10-17,16,0.028953000903129578,0.029627999290823936,0.025481000542640686,0.027217000722885132
2017-10-18,17,0.027218999341130257,0.02735999971628189,0.024637000635266304,0.026691000908613205
2017-10-19,18,0.026704000309109688,0.027111999690532684,0.02577199973165989,0.027031999081373215
2017-10-20,19,0.026982000097632408,0.030855000019073486,0.026612000539898872,0.030629999935626984
2017-10-21,20,0.030805999413132668,0.030805999413132668,0.027977000921964645,0.028435999527573586
2017-10-22,21,0.028565000742673874,0.02874399907886982,0.02709300071001053,0.02772900089621544
2017-10-23,22,0.02768399938941002,0.028051000088453293,0.024344999343156815,0.025453999638557434
2017-10-24,23,0.025338999927043915,0.02895599976181984,0.02376599982380867,0.02719300054013729
2017-10-25,24,0.027038000524044037,0.027845999225974083,0.026107000187039375,0.02752700075507164
2017-10-26,25,0.02740900032222271,0.027559999376535416,0.026477999985218048,0.027132000774145126
2017-10-27,26,0.0271380003541708,0.027463000267744064,0.0256740003824234,0.026381999254226685
2017-10-28,27,0.026339000090956688,0.02685300074517727,0.025592999532818794,0.02586599998176098
2017-10-29,28,0.02583100087940693,0.029836999252438545,0.02562600001692772,0.028606999665498734
2017-10-30,29,0.028317999094724655,0.028874000534415245,0.02758600004017353,0.028582999482750893
2017-10-31,30,0.028547000139951706,0.03071499988436699,0.028075000271201134,0.03043700009584427
2017-11-01,31,0.029126999899744987,0.029218999668955803,0.022986000403761864,0.022986000403761864
2017-11-02,32,0.023079000413417816,0.024977000430226326,0.018209999427199364,0.021306000649929047
2017-11-03,33,0.021417999640107155,0.02321299910545349,0.01982700079679489,0.022628000006079674
2017-11-04,34,0.022640999406576157,0.0238489992916584,0.021970000118017197,0.022021999582648277
2017-11-05,35,0.022053999826312065,0.023005999624729156,0.020634999498724937,0.020634999498724937
2017-11-06,36,0.020976999774575233,0.023608999326825142,0.020533999428153038,0.021880999207496643
2017-11-07,37,0.021846000105142593,0.023346999660134315,0.021414000540971756,0.0221950002014637
