Date,Date,Open,High,Low,Close
2017-07-23,0,555.885986328125,578.9710083007812,411.7760009765625,413.05999755859375
2017-07-24,1,412.5799865722656,578.8920288085938,409.21099853515625,440.70098876953125
2017-07-25,2,441.3450012207031,541.6580200195312,338.09100341796875,406.8970031738281
2017-07-26,3,407.0820007324219,486.15899658203125,321.7919921875,365.8160095214844
2017-07-27,4,417.0979919433594,460.968994140625,367.7770080566406,385.47900390625
2017-07-28,5,386.6470031738281,465.1809997558594,217.05999755859375,406.0459899902344
2017-07-29,6,410.56500244140625,423.7309875488281,323.7300109863281,384.77301025390625
2017-07-30,7,385.1400146484375,385.1400146484375,316.25201416015625,345.6610107421875
2017-07-31,8,346.364013671875,347.82501220703125,266.18798828125,294.46099853515625
2017-08-01,9,294.60198974609375,426.1099853515625,210.38499450683594,380.010009765625
2017-08-02,10,382.37701416015625,756.9320068359375,309.3340148925781,452.6570129394531
2017-08-03,11,448.4859924316406,519.2769775390625,364.0480041503906,364.0480041503906
2017-08-04,12,362.1830139160156,386.9320068359375,233.04600524902344,233.04600524902344
2017-08-05,13,231.10899353027344,273.0360107421875,200.97799682617188,213.14700317382812
2017-08-06,14,212.17599487304688,223.70399475097656,203.44500732421875,220.656005859375
2017-08-07,15,223.75599670410156,373.87200927734375,223.75599670410156,319.6889953613281
2017-08-08,16,321.3500061035156,386.29400634765625,309.6109924316406,345.4880065917969
2017-08-09,17,345.2799987792969,349.3169860839844,298.6080017089844,303.8909912109375
2017-08-10,18,305.21099853515625,311.6830139160156,274.6789855957031,275.9530029296875
2017-08-11,19,275.8810119628906,351.1570129394531,275.02398681640625,328.24200439453125
2017-08-12,20,327.8190002441406,341.8479919433594,313.7040100097656,317.09100341796875
2017-08-13,21,316.2860107421875,317.4729919433594,298.0530090332031,298.0530090332031
2017-08-14,22,296.0979919433594,327.3900146484375,293.49700927734375,297.6780090332031
2017-08-15,23,298.18499755859375,306.52099609375,292.87701416015625,297.864013671875
2017-08-16,24,297.9700012207031,307.6159973144531,290.2070007324219,300.2099914550781
2017-08-17,25,301.02099609375,460.5299987792969,293.09600830078125,460.5299987792969
2017-08-18,26,458.6700134277344,764.073974609375,458.6700134277344,690.239990234375
2017-08-19,27,697.0440063476562,1091.969970703125,625.1610107421875,754.5579833984375
2017-08-20,28,772.4180297851562,858.9609985351562,683.9409790039062,712.8729858398438
2017-08-21,29,723.7009887695312,756.5900268554688,573.4730224609375,599.635009765625
2017-08-22,30,596.1939697265625,734.8800048828125,570.27001953125,690.8829956054688
2017-08-23,31,690.9600219726562,715.6719970703125,651.3170166015625,669.4000244140625
2017-08-24,32,670.0280151367188,697.322021484375,617.3109741210938,628.1090087890625
2017-08-25,33,627.06298828125,665.4149780273438,624.2990112304688,641.0549926757812
2017-08-26,34,641.8820190429688,646.9320068359375,622.3610229492188,625.3209838867188
2017-08-27,35,625.8920288085938,654.8720092773438,589.635009765625,620.89599609375
2017-08-28,36,619.697998046875,626.8779907226562,595.52197265625,596.177001953125
2017-08-29,37,596.1300048828125,599.302978515625,528.3150024414062,552.927001953125
2017-08-30,38,549.3159790039062,604.68701171875,535.916015625,575.2069702148438
2017-08-31,39,576.2509765625,603.6909790039062,572.1389770507812,588.1729736328125
2017-09-01,40,588.3980102539062,645.5239868164062,586.7310180664062,622.1680297851562
2017-09-02,41,621.9630126953125,642.0490112304688,560.583984375,575.9019775390625
2017-09-03,42,578.2659912109375,617.4080200195312,563.5919799804688,607.4329833984375
2017-09-04,43,608.260986328125,608.260986328125,500.7550048828125,517.2429809570312
2017-09-05,44,514.9039916992188,550.9459838867188,458.77899169921875,541.7130126953125
2017-09-06,45,541.281982421875,642.6900024414062,539.9639892578125,638.177978515625
2017-09-07,46,636.8460083007812,707.9810180664062,603.5009765625,652.85498046875
2017-09-08,47,654.3729858398438,687.3040161132812,557.5050048828125,583.0980224609375
2017-09-09,48,584.72802734375,586.1849975585938,539.1500244140625,547.4710083007812
2017-09-10,49,546.4749755859375,546.7520141601562,484.09100341796875,537.0670166015625
2017-09-11,50,537.18701171875,556.2509765625,515.6690063476562,537.8099975585938
2017-09-12,51,539.0260009765625,559.2169799804688,505.01300048828125,510.406005859375
2017-09-13,52,509.4679870605469,519.2009887695312,471.21600341796875,503.6050109863281
2017-09-14,53,504.22198486328125,510.47100830078125,367.0409851074219,367.0409851074219
2017-09-15,54,369.4930114746094,448.385986328125,301.6889953613281,424.02099609375
2017-09-16,55,424.48699951171875,450.97601318359375,388.2019958496094,440.218994140625
2017-09-17,56,438.89801025390625,438.89801025390625,384.06201171875,419.864013671875
2017-09-18,57,422.0880126953125,479.6910095214844,422.0880126953125,479.3169860839844
2017-09-19,58,480.63800048828125,550.4099731445312,450.04901123046875,527.875
2017-09-20,59,526.7369995117188,527.718017578125,471.0870056152344,476.0509948730469
2017-09-21,60,475.8299865722656,480.0050048828125,413.7460021972656,416.2640075683594
2017-09-22,61,417.9169921875,435.44500732421875,402.7659912109375,415.0929870605469
2017-09-23,62,415.3059997558594,432.9590148925781,407.45098876953125,428.50299072265625
2017-09-24,63,428.802001953125,433.0429992675781,419.2510070800781,421.0299987792969
2017-09-25,64,419.6470031738281,450.12799072265625,419.6470031738281,445.79901123046875
2017-09-26,65,445.3609924316406,458.25,441.8299865722656,441.8299865722656
2017-09-27,66,441.8550109863281,459.99700927734375,439.40899658203125,457.3110046386719
2017-09-28,67,456.7130126953125,465.2030029296875,433.5039978027344,447.8059997558594
2017-09-29,68,447.6619873046875,447.9230041503906,426.99200439453125,436.7749938964844
2017-09-30,69,436.6449890136719,445.62298583984375,432.53399658203125,432.6260070800781
2017-10-01,70,433.3800048828125,436.93701171875,415.1520080566406,415.1520080566406
2017-10-02,71,415.8689880371094,430.8630065917969,411.8429870605469,421.1860046386719
2017-10-03,72,421.7860107421875,421.7860107421875,395.7439880371094,404.177001953125
2017-10-04,73,404.1990051269531,404.447998046875,354.552001953125,358.4469909667969
2017-10-05,74,358.4219970703125,371.19000244140625,348.4469909667969,355.75
2017-10-06,75,355.43499755859375,371.2829895019531,354.96099853515625,363.0140075683594
2017-10-07,76,363.60198974609375,364.87701416015625,356.06500244140625,360.7820129394531
2017-10-08,77,360.0899963378906,362.4639892578125,337.0010070800781,342.2120056152344
2017-10-09,78,342.7560119628906,342.7560119628906,289.0369873046875,314.1610107421875
2017-10-10,79,313.2239990234375,352.0190124511719,311.7030029296875,321.5899963378906
2017-10-11,80,320.2019958496094,321.2650146484375,312.1300048828125,314.89599609375
2017-10-12,81,315.46600341796875,330.1260070800781,310.7130126953125,313.2130126953125
2017-10-13,82,314.1510009765625,323.0769958496094,304.38299560546875,321.46099853515625
2017-10-14,83,321.5419921875,327.4230041503906,317.35101318359375,321.9580078125
2017-10-15,84,322.4200134277344,323.5920104980469,307.677001953125,314.9469909667969
2017-10-16,85,315.26300048828125,318.0159912109375,310.5190124511719,313.64300537109375
2017-10-17,86,313.70098876953125,394.9630126953125,309.6449890136719,371.7309875488281
2017-10-18,87,373.6510009765625,376.17999267578125,313.7699890136719,339.1659851074219
2017-10-19,88,339.2659912109375,339.2659912109375,326.2659912109375,330.8059997558594
2017-10-20,89,330.90399169921875,332.9750061035156,323.07598876953125,327.4440002441406
2017-10-21,90,326.75201416015625,328.4549865722656,317.4639892578125,323.3580017089844
2017-10-22,91,323.5039978027344,355.5190124511719,323.5039978027344,331.6600036621094
2017-10-23,92,330.6679992675781,332.281005859375,309.8710021972656,315.5950012207031
2017-10-24,93,315.8970031738281,340.4549865722656,311.4779968261719,326.8900146484375
2017-10-25,94,326.5889892578125,334.37799072265625,320.3760070800781,332.1310119628906
2017-10-26,95,332.1099853515625,350.93798828125,331.2080078125,338.2049865722656
2017-10-27,96,338.3030090332031,372.8110046386719,338.2409973144531,367.57000732421875
2017-10-28,97,369.5409851074219,425.44500732421875,369.0580139160156,423.3450012207031
2017-10-29,98,420.468994140625,526.1170043945312,408.40301513671875,451.92401123046875
2017-10-30,99,458.4519958496094,478.4230041503906,417.62200927734375,448.22698974609375
2017-10-31,100,449.3689880371094,454.0719909667969,431.760986328125,439.0530090332031
2017-11-01,101,438.2980041503906,538.2639770507812,437.90899658203125,531.8280029296875
2017-11-02,102,527.677001953125,610.3930053710938,514.52001953125,587.2219848632812
2017-11-03,103,587.3179931640625,684.530029296875,577.864013671875,625.323974609375
2017-11-04,104,635.3469848632812,642.0479736328125,571.1170043945312,620.4450073242188
2017-11-05,105,619.9110107421875,635.719970703125,579.1300048828125,630.7020263671875
2017-11-06,106,630.3060302734375,657.3350219726562,602.6480102539062,602.6480102539062
2017-11-07,107,602.6840209960938,626.2109985351562,602.4500122070312,616.2960205078125
2017-11-08,108,615.2429809570312,646.3809814453125,565.5969848632812,622.4550170898438
2017-11-09,109,622.31201171875,670.135986328125,619.2579956054688,654.302978515625
2017-11-10,110,651.7750244140625,1034.77001953125,651.7750244140625,1007.4199829101562
2017-11-11,111,1001.6400146484375,1403.6600341796875,910.7219848632812,1340.449951171875
2017-11-12,112,1346.969970703125,2477.64990234375,1215.5799560546875,1388.8599853515625
2017-11-13,113,1381.8199462890625,1501.1600341796875,1043.0,1353.989990234375
2017-11-14,114,1346.72998046875,1390.2099609375,1211.3900146484375,1273.530029296875
2017-11-15,115,1269.7900390625,1326.3900146484375,1191.97998046875,1212.4000244140625
2017-11-16,116,1202.1700439453125,1210.3599853515625,876.5709838867188,900.7760009765625
2017-11-17,117,909.1580200195312,1217.4200439453125,863.97900390625,1185.47998046875
2017-11-18,118,1197.4300537109375,1388.1099853515625,1197.4300537109375,1254.530029296875
2017-11-19,119,1260.949951171875,1262.3399658203125,1144.0799560546875,1172.050048828125
2017-11-20,120,1172.4300537109375,1236.010009765625,1167.280029296875,1236.010009765625
2017-11-21,121,1220.780029296875,1224.1500244140625,1140.8800048828125,1176.969970703125
2017-11-22,122,1175.06005859375,1335.25,1171.5999755859375,1303.31005859375
2017-11-23,123,1302.22998046875,1683.81005859375,1299.949951171875,1683.81005859375
2017-11-24,124,1651.8599853515625,1782.8299560546875,1575.760009765625,1648.510009765625
2017-11-25,125,1634.0,1656.550048828125,1535.77001953125,1571.27001953125
2017-11-26,126,1571.3900146484375,1758.6099853515625,1563.3499755859375,1735.6600341796875
2017-11-27,127,1722.9300537109375,1742.4000244140625,1607.7900390625,1622.5699462890625
2017-11-28,128,1621.1700439453125,1629.47998046875,1543.0799560546875,1546.1800537109375
2017-11-29,129,1541.6300048828125,1673.22998046875,1332.1400146484375,1359.7099609375
2017-11-30,130,1380.3599853515625,1468.75,1222.0999755859375,1389.780029296875
2017-12-01,131,1381.81005859375,1482.6800537109375,1300.4599609375,1462.6800537109375
2017-12-02,132,1462.06005859375,1502.3699951171875,1415.489990234375,1434.97998046875
2017-12-03,133,1435.3599853515625,1649.300048828125,1420.5999755859375,1559.9300537109375
2017-12-04,134,1560.1600341796875,1580.1099853515625,1498.97998046875,1576.9200439453125
2017-12-05,135,1580.1600341796875,1623.1600341796875,1498.0,1501.8499755859375
2017-12-06,136,1498.489990234375,1530.6500244140625,1396.1600341796875,1430.0999755859375
2017-12-07,137,1430.7099609375,1454.72998046875,1323.75,1330.9300537109375
2017-12-08,138,1329.1600341796875,1731.3199462890625,1247.9300537109375,1464.1300048828125
2017-12-09,139,1464.6300048828125,1526.4000244140625,1353.9000244140625,1410.06005859375
2017-12-10,140,1411.8399658203125,1411.8399658203125,1226.2099609375,1323.0699462890625
2017-12-11,141,1320.0,1453.489990234375,1316.8499755859375,1423.3800048828125
2017-12-12,142,1427.3800048828125,1638.2900390625,1427.3800048828125,1615.030029296875
2017-12-13,143,1616.989990234375,1702.530029296875,1497.93994140625,1607.6500244140625
2017-12-14,144,1600.6700439453125,2080.409912109375,1593.1500244140625,1966.1400146484375
2017-12-15,145,1974.6600341796875,1974.6600341796875,1678.06005859375,1815.4300537109375
2017-12-16,146,1824.8499755859375,1890.06005859375,1769.5,1801.8800048828125
2017-12-17,147,1812.3299560546875,1939.9300537109375,1806.6500244140625,1862.8800048828125
2017-12-18,148,1869.2099609375,2353.639892578125,1799.1199951171875,2196.639892578125
2017-12-19,149,2199.06005859375,2918.929931640625,2160.919921875,2805.889892578125
2017-12-20,150,2825.030029296875,4355.6201171875,2825.030029296875,3923.070068359375
2017-12-21,151,3909.0,3909.0,3038.010009765625,3267.169921875
2017-12-22,152,3324.0,3369.550048828125,1938.3599853515625,2696.68994140625
2017-12-23,153,2746.949951171875,3479.7099609375,2684.820068359375,3257.080078125
2017-12-24,154,3260.550048828125,3260.550048828125,2573.43994140625,2903.1201171875
2017-12-25,155,2929.35009765625,3099.6201171875,2755.60009765625,2954.68994140625
2017-12-26,156,2947.739990234375,3112.639892578125,2915.800048828125,3108.889892578125
2017-12-27,157,3108.320068359375,3108.320068359375,2771.050048828125,2889.52001953125
2017-12-28,158,2888.639892578125,2896.780029296875,2481.300048828125,2566.639892578125
2017-12-29,159,2587.300048828125,2922.409912109375,2389.0400390625,2779.949951171875
2017-12-30,160,2791.550048828125,2791.550048828125,2329.469970703125,2392.409912109375
2017-12-31,161,2376.9599609375,2627.949951171875,2350.030029296875,2533.010009765625
2018-01-01,162,2534.820068359375,2534.860107421875,2389.52001953125,2432.5400390625
2018-01-02,163,2434.5,2867.139892578125,2434.5,2711.0
2018-01-03,164,2700.550048828125,2958.469970703125,2592.56005859375,2608.68994140625
2018-01-04,165,2608.8701171875,2610.199951171875,2359.300048828125,2430.179931640625
2018-01-05,166,2400.739990234375,2648.320068359375,2370.590087890625,2584.47998046875
2018-01-06,167,2583.7099609375,2829.68994140625,2481.360107421875,2786.64990234375
2018-01-07,168,2784.679931640625,3071.159912109375,2730.31005859375,2786.8798828125
2018-01-08,169,2786.60009765625,2810.320068359375,2275.070068359375,2421.469970703125
2018-01-09,170,2412.360107421875,2502.8701171875,2346.679931640625,2391.56005859375
2018-01-10,171,2390.02001953125,2961.199951171875,2332.47998046875,2895.3798828125
2018-01-11,172,2891.550048828125,2976.489990234375,2396.840087890625,2462.610107421875
2018-01-12,173,2475.89990234375,2648.22998046875,2413.330078125,2620.989990234375
2018-01-13,174,2617.659912109375,2850.27001953125,2589.030029296875,2685.2900390625
2018-01-14,175,2687.10009765625,2746.610107421875,2490.0400390625,2553.320068359375
2018-01-15,176,2541.580078125,2576.1298828125,2328.31005859375,2401.5400390625
2018-01-16,177,2406.860107421875,2406.860107421875,1555.969970703125,1772.0699462890625
2018-01-17,178,1767.5799560546875,1875.0799560546875,1361.02001953125,1748.050048828125
2018-01-18,179,1752.27001953125,1893.469970703125,1696.25,1756.75
2018-01-19,180,1740.1700439453125,1870.780029296875,1723.8699951171875,1769.6199951171875
2018-01-20,181,1784.260009765625,2124.449951171875,1780.449951171875,2032.1199951171875
2018-01-21,182,2033.699951171875,2033.699951171875,1733.989990234375,1776.6400146484375
2018-01-22,183,1794.4599609375,1815.4200439453125,1525.5,1621.9200439453125
