Date,Date,Open,High,Low,Close
1927-12-30,0,17.65999984741211,17.65999984741211,17.65999984741211,17.65999984741211
1928-01-03,1,17.760000228881836,17.760000228881836,17.760000228881836,17.760000228881836
1928-01-04,2,17.719999313354492,17.719999313354492,17.719999313354492,17.719999313354492
1928-01-05,3,17.549999237060547,17.549999237060547,17.549999237060547,17.549999237060547
1928-01-09,4,17.5,17.5,17.5,17.5
1928-01-10,5,17.3700008392334,17.3700008392334,17.3700008392334,17.3700008392334
1928-01-11,6,17.350000381469727,17.350000381469727,17.350000381469727,17.350000381469727
1928-01-12,7,17.469999313354492,17.469999313354492,17.469999313354492,17.469999313354492
1928-01-13,8,17.579999923706055,17.579999923706055,17.579999923706055,17.579999923706055
1928-01-16,9,17.290000915527344,17.290000915527344,17.290000915527344,17.290000915527344
1928-01-17,10,17.299999237060547,17.299999237060547,17.299999237060547,17.299999237060547
1928-01-18,11,17.260000228881836,17.260000228881836,17.260000228881836,17.260000228881836
1928-01-19,12,17.3799991607666,17.3799991607666,17.3799991607666,17.3799991607666
1928-01-20,13,17.479999542236328,17.479999542236328,17.479999542236328,17.479999542236328
1928-01-23,14,17.639999389648438,17.639999389648438,17.639999389648438,17.639999389648438
1928-01-24,15,17.709999084472656,17.709999084472656,17.709999084472656,17.709999084472656
1928-01-25,16,17.520000457763672,17.520000457763672,17.520000457763672,17.520000457763672
1928-01-26,17,17.6299991607666,17.6299991607666,17.6299991607666,17.6299991607666
1928-01-27,18,17.690000534057617,17.690000534057617,17.690000534057617,17.690000534057617
1928-01-30,19,17.489999771118164,17.489999771118164,17.489999771118164,17.489999771118164
1928-01-31,20,17.56999969482422,17.56999969482422,17.56999969482422,17.56999969482422
1928-02-01,21,17.530000686645508,17.530000686645508,17.530000686645508,17.530000686645508
1928-02-03,22,17.399999618530273,17.399999618530273,17.399999618530273,17.399999618530273
1928-02-06,23,17.450000762939453,17.450000762939453,17.450000762939453,17.450000762939453
1928-02-07,24,17.440000534057617,17.440000534057617,17.440000534057617,17.440000534057617
